  3.5000000000000000e+009	 -2.4533200000000001e+001	
  3.5022000000000000e+009	 -2.4810540000000000e+001	
  3.5044000000000000e+009	 -2.5037109999999998e+001	
  3.5066000000000000e+009	 -2.5179690000000001e+001	
  3.5088000000000000e+009	 -2.5354489999999998e+001	
  3.5110000000000000e+009	 -2.5430660000000000e+001	
  3.5132000000000000e+009	 -2.5566410000000001e+001	
  3.5154000000000000e+009	 -2.5625969999999999e+001	
  3.5176000000000000e+009	 -2.5644530000000000e+001	
  3.5198000000000000e+009	 -2.5656250000000000e+001	
  3.5220000000000000e+009	 -2.5606439999999999e+001	
  3.5242000000000000e+009	 -2.5633790000000001e+001	
  3.5264000000000000e+009	 -2.5707030000000000e+001	
  3.5286000000000000e+009	 -2.5751950000000001e+001	
  3.5308000000000000e+009	 -2.5784179999999999e+001	
  3.5330000000000000e+009	 -2.5861329999999999e+001	
  3.5352000000000000e+009	 -2.6005859999999998e+001	
  3.5374000000000000e+009	 -2.6179690000000001e+001	
  3.5396000000000000e+009	 -2.6368160000000000e+001	
  3.5418000000000000e+009	 -2.6595700000000001e+001	
  3.5440000000000000e+009	 -2.6853510000000000e+001	
  3.5462000000000000e+009	 -2.7151370000000000e+001	
  3.5484000000000000e+009	 -2.7463870000000000e+001	
  3.5506000000000000e+009	 -2.7754880000000000e+001	
  3.5528000000000000e+009	 -2.8114260000000002e+001	
  3.5550000000000000e+009	 -2.8467770000000002e+001	
  3.5572000000000000e+009	 -2.8773440000000001e+001	
  3.5594000000000000e+009	 -2.9002929999999999e+001	
  3.5616000000000000e+009	 -2.9307610000000000e+001	
  3.5638000000000000e+009	 -2.9097650000000002e+001	
  3.5660000000000000e+009	 -2.7990230000000000e+001	
  3.5682000000000000e+009	 -2.7883790000000001e+001	
  3.5704000000000000e+009	 -2.8025390000000002e+001	
  3.5726000000000000e+009	 -2.8111319999999999e+001	
  3.5748000000000000e+009	 -2.8064450000000001e+001	
  3.5770000000000000e+009	 -2.7936520000000002e+001	
  3.5792000000000000e+009	 -2.7759760000000000e+001	
  3.5814000000000000e+009	 -2.7520499999999998e+001	
  3.5836000000000000e+009	 -2.7340820000000001e+001	
  3.5858000000000000e+009	 -2.7126950000000001e+001	
  3.5880000000000000e+009	 -2.6894530000000000e+001	
  3.5902000000000000e+009	 -2.6776370000000000e+001	
  3.5924000000000000e+009	 -2.6583980000000000e+001	
  3.5946000000000000e+009	 -2.6535150000000002e+001	
  3.5968000000000000e+009	 -2.6494140000000002e+001	
  3.5990000000000000e+009	 -2.6501950000000001e+001	
  3.6012000000000000e+009	 -2.6555660000000000e+001	
  3.6034000000000000e+009	 -2.6652339999999999e+001	
  3.6056000000000000e+009	 -2.6789059999999999e+001	
  3.6078000000000000e+009	 -2.7034179999999999e+001	
  3.6100000000000000e+009	 -2.7097650000000002e+001	
  3.6122000000000000e+009	 -2.7236329999999999e+001	
  3.6144000000000000e+009	 -2.7426760000000002e+001	
  3.6166000000000000e+009	 -2.7512689999999999e+001	
  3.6188000000000000e+009	 -2.7524410000000000e+001	
  3.6210000000000000e+009	 -2.7653320000000001e+001	
  3.6232000000000000e+009	 -2.7667970000000000e+001	
  3.6254000000000000e+009	 -2.7584959999999999e+001	
  3.6276000000000000e+009	 -2.7600580000000001e+001	
  3.6298000000000000e+009	 -2.7521480000000000e+001	
  3.6320000000000000e+009	 -2.7492180000000001e+001	
  3.6342000000000000e+009	 -2.7377929999999999e+001	
  3.6364000000000000e+009	 -2.7281250000000000e+001	
  3.6386000000000000e+009	 -2.7064450000000001e+001	
  3.6408000000000000e+009	 -2.6945309999999999e+001	
  3.6430000000000000e+009	 -2.6780270000000002e+001	
  3.6452000000000000e+009	 -2.6610350000000000e+001	
  3.6474000000000000e+009	 -2.6389650000000000e+001	
  3.6496000000000000e+009	 -2.6235350000000000e+001	
  3.6518000000000000e+009	 -2.5949220000000000e+001	
  3.6540000000000000e+009	 -2.5673829999999999e+001	
  3.6562000000000000e+009	 -2.5418939999999999e+001	
  3.6584000000000000e+009	 -2.5142569999999999e+001	
  3.6606000000000000e+009	 -2.4892579999999999e+001	
  3.6628000000000000e+009	 -2.4649410000000000e+001	
  3.6650000000000000e+009	 -2.4421869999999998e+001	
  3.6672000000000000e+009	 -2.4245110000000000e+001	
  3.6694000000000000e+009	 -2.4114260000000002e+001	
  3.6716000000000000e+009	 -2.3987300000000001e+001	
  3.6738000000000000e+009	 -2.3997070000000001e+001	
  3.6760000000000000e+009	 -2.3931640000000002e+001	
  3.6782000000000000e+009	 -2.3958010000000002e+001	
  3.6804000000000000e+009	 -2.3911130000000000e+001	
  3.6826000000000000e+009	 -2.4001950000000001e+001	
  3.6848000000000000e+009	 -2.4078119999999998e+001	
  3.6870000000000000e+009	 -2.4136710000000001e+001	
  3.6892000000000000e+009	 -2.4143550000000001e+001	
  3.6914000000000000e+009	 -2.4131830000000001e+001	
  3.6936000000000000e+009	 -2.4061520000000002e+001	
  3.6958000000000000e+009	 -2.3972650000000002e+001	
  3.6980000000000000e+009	 -2.3859369999999998e+001	
  3.7002000000000000e+009	 -2.3735350000000000e+001	
  3.7024000000000000e+009	 -2.3589839999999999e+001	
  3.7046000000000000e+009	 -2.3369140000000002e+001	
  3.7068000000000000e+009	 -2.3181640000000002e+001	
  3.7090000000000000e+009	 -2.2731439999999999e+001	
  3.7112000000000000e+009	 -2.2427740000000000e+001	
  3.7134000000000000e+009	 -2.2015619999999998e+001	
  3.7156000000000000e+009	 -2.1703119999999998e+001	
  3.7178000000000000e+009	 -2.1416989999999998e+001	
  3.7200000000000000e+009	 -2.0991209999999999e+001	
  3.7222000000000000e+009	 -2.0685540000000000e+001	
  3.7244000000000000e+009	 -2.0317380000000000e+001	
  3.7266000000000000e+009	 -1.9921880000000002e+001	
  3.7288000000000000e+009	 -1.9541020000000000e+001	
  3.7310000000000000e+009	 -1.9112300000000001e+001	
  3.7332000000000000e+009	 -1.8708980000000000e+001	
  3.7354000000000000e+009	 -1.8327150000000000e+001	
  3.7376000000000000e+009	 -1.7915040000000001e+001	
  3.7398000000000000e+009	 -1.7721679999999999e+001	
  3.7420000000000000e+009	 -1.7434570000000001e+001	
  3.7442000000000000e+009	 -1.7277339999999999e+001	
  3.7464000000000000e+009	 -1.7198239999999998e+001	
  3.7486000000000000e+009	 -1.7076170000000001e+001	
  3.7508000000000000e+009	 -1.7018550000000001e+001	
  3.7530000000000000e+009	 -1.6991209999999999e+001	
  3.7552000000000000e+009	 -1.6970700000000001e+001	
  3.7574000000000000e+009	 -1.6878910000000001e+001	
  3.7596000000000000e+009	 -1.6766600000000000e+001	
  3.7618000000000000e+009	 -1.6580079999999999e+001	
  3.7640000000000000e+009	 -1.6423829999999999e+001	
