  4.4800000000000000e+009	 -2.4830069999999999e+001	
  4.4809000000000000e+009	 -2.4804690000000001e+001	
  4.4818000000000000e+009	 -2.4786130000000000e+001	
  4.4827000000000000e+009	 -2.4742180000000001e+001	
  4.4836000000000000e+009	 -2.4707030000000000e+001	
  4.4845000000000000e+009	 -2.4679680000000001e+001	
  4.4854000000000000e+009	 -2.4614260000000002e+001	
  4.4863000000000000e+009	 -2.4605460000000001e+001	
  4.4872000000000000e+009	 -2.4574220000000000e+001	
  4.4881000000000000e+009	 -2.4427730000000000e+001	
  4.4890000000000000e+009	 -2.4362300000000001e+001	
  4.4899000000000000e+009	 -2.4250000000000000e+001	
  4.4908000000000000e+009	 -2.4208010000000002e+001	
  4.4917000000000000e+009	 -2.4106449999999999e+001	
  4.4926000000000000e+009	 -2.4080079999999999e+001	
  4.4935000000000000e+009	 -2.3984380000000002e+001	
  4.4944000000000000e+009	 -2.3901370000000000e+001	
  4.4953000000000000e+009	 -2.3805660000000000e+001	
  4.4962000000000000e+009	 -2.3694330000000001e+001	
  4.4971000000000000e+009	 -2.3688469999999999e+001	
  4.4980000000000000e+009	 -2.3593750000000000e+001	
  4.4989000000000000e+009	 -2.3557620000000000e+001	
  4.4998000000000000e+009	 -2.3481449999999999e+001	
  4.5007000000000000e+009	 -2.3533200000000001e+001	
  4.5016000000000000e+009	 -2.3450189999999999e+001	
  4.5025000000000000e+009	 -2.3456050000000001e+001	
  4.5034000000000000e+009	 -2.3433589999999999e+001	
  4.5043000000000000e+009	 -2.3474609999999998e+001	
  4.5052000000000000e+009	 -2.3498040000000000e+001	
  4.5061000000000000e+009	 -2.3508790000000001e+001	
  4.5070000000000000e+009	 -2.3576170000000001e+001	
  4.5079000000000000e+009	 -2.3639650000000000e+001	
  4.5088000000000000e+009	 -2.3718750000000000e+001	
  4.5097000000000000e+009	 -2.3803709999999999e+001	
  4.5106000000000000e+009	 -2.3873049999999999e+001	
  4.5115000000000000e+009	 -2.3973630000000000e+001	
  4.5124000000000000e+009	 -2.4073239999999998e+001	
  4.5133000000000000e+009	 -2.4171869999999998e+001	
  4.5142000000000000e+009	 -2.4280270000000002e+001	
  4.5151000000000000e+009	 -2.4388670000000001e+001	
  4.5160000000000000e+009	 -2.4503900000000002e+001	
  4.5169000000000000e+009	 -2.4579100000000000e+001	
  4.5178000000000000e+009	 -2.4688469999999999e+001	
  4.5187000000000000e+009	 -2.4756830000000001e+001	
  4.5196000000000000e+009	 -2.4885739999999998e+001	
  4.5205000000000000e+009	 -2.4983400000000000e+001	
  4.5214000000000000e+009	 -2.5027339999999999e+001	
  4.5223000000000000e+009	 -2.5047850000000000e+001	
  4.5232000000000000e+009	 -2.5109369999999998e+001	
  4.5241000000000000e+009	 -2.5133790000000001e+001	
  4.5250000000000000e+009	 -2.5212890000000002e+001	
  4.5259000000000000e+009	 -2.5224609999999998e+001	
  4.5268000000000000e+009	 -2.5252929999999999e+001	
  4.5277000000000000e+009	 -2.5145510000000002e+001	
  4.5286000000000000e+009	 -2.5127929999999999e+001	
  4.5295000000000000e+009	 -2.5051760000000002e+001	
  4.5304000000000000e+009	 -2.4978510000000000e+001	
  4.5313000000000000e+009	 -2.4917960000000001e+001	
  4.5322000000000000e+009	 -2.4820309999999999e+001	
  4.5331000000000000e+009	 -2.4640619999999998e+001	
  4.5340000000000000e+009	 -2.4486329999999999e+001	
  4.5349000000000000e+009	 -2.4261720000000000e+001	
  4.5358000000000000e+009	 -2.4100580000000001e+001	
  4.5367000000000000e+009	 -2.3806640000000002e+001	
  4.5376000000000000e+009	 -2.3560549999999999e+001	
  4.5385000000000000e+009	 -2.3226559999999999e+001	
  4.5394000000000000e+009	 -2.2877929999999999e+001	
  4.5403000000000000e+009	 -2.2516600000000000e+001	
  4.5412000000000000e+009	 -2.2203130000000002e+001	
  4.5421000000000000e+009	 -2.1924810000000001e+001	
  4.5430000000000000e+009	 -2.1899410000000000e+001	
  4.5439000000000000e+009	 -2.2358400000000000e+001	
  4.5448000000000000e+009	 -2.3548829999999999e+001	
  4.5457000000000000e+009	 -2.5470700000000001e+001	
  4.5466000000000000e+009	 -2.7330069999999999e+001	
  4.5475000000000000e+009	 -2.8650390000000002e+001	
  4.5484000000000000e+009	 -2.8980460000000001e+001	
  4.5493000000000000e+009	 -2.8746089999999999e+001	
  4.5502000000000000e+009	 -2.8250000000000000e+001	
  4.5511000000000000e+009	 -2.7755859999999998e+001	
  4.5520000000000000e+009	 -2.7258790000000001e+001	
  4.5529000000000000e+009	 -2.6898440000000001e+001	
  4.5538000000000000e+009	 -2.6498049999999999e+001	
  4.5547000000000000e+009	 -2.6150390000000002e+001	
  4.5556000000000000e+009	 -2.5855460000000001e+001	
  4.5565000000000000e+009	 -2.5655270000000002e+001	
  4.5574000000000000e+009	 -2.5429690000000001e+001	
  4.5583000000000000e+009	 -2.5311520000000002e+001	
  4.5592000000000000e+009	 -2.5138670000000001e+001	
  4.5601000000000000e+009	 -2.5043949999999999e+001	
  4.5610000000000000e+009	 -2.4896480000000000e+001	
